"","Entry","time","status","Total"
"1",0.312313642760273,4.93768635723973,0,5.25
"2",0.524326723767444,2.1723022051101,1,2.69662892887754
"3",1.0484155130689,4.2015844869311,0,5.25
"4",0.598438440822065,1.13615368267098,1,1.73459212349305
"5",1.93011235952144,0.560526542502092,1,2.49063890202354
"6",0.103120125015266,5.14687987498473,0,5.25
"7",0.994950166961644,4.25504983303836,0,5.25
"8",1.79758090269752,1.0394344007931,1,2.83701530349062
"9",0.274273334944155,4.97572666505584,0,5.25
"10",1.26213296345668,3.98786703654332,0,5.25
"11",0.464695626636967,0.402972595352842,1,0.867668221989809
"12",0.286946213047486,4.96305378695251,0,5.25
"13",1.69494269468123,3.55467263720345,1,5.24961533188468
"14",2.01385205809493,3.23614794190507,0,5.25
"15",0.842541245743632,4.40745875425637,0,5.25
"16",1.49650918791303,0.96396077718533,1,2.46046996509836
"17",0.213391487079207,5.03660851292079,0,5.25
"18",0.863931685045827,4.38606831495417,0,5.25
"19",0.617363200290129,4.63263679970987,0,5.25
"20",1.83294008747907,0.425235034268948,1,2.25817512174802
"21",1.00916176813189,1.06895089988876,1,2.07811266802064
"22",1.8226447943598,3.3516389183953,1,5.1742837127551
"23",1.82787639641901,3.42212360358099,0,5.25
"24",1.7872702224995,0.0524806662048515,1,1.83975088870435
"25",0.989621297107078,3.85422687288159,1,4.84384816998867
"26",1.69756910693832,3.14664795647754,1,4.84421706341586
"27",1.41574754600879,3.83425245399121,0,5.25
"28",1.59791040304117,3.65208959695883,0,5.25
"29",0.00140573998214677,5.24859426001785,0,5.25
"30",1.06946229172172,4.18053770827828,0,5.25
"31",0.495267491613049,0.344075227973867,1,0.839342719586916
"32",0.854587209876627,0.938885894507862,1,1.79347310438449
"33",1.37873475736706,3.37933771285262,1,4.75807247021967
"34",0.791545295796823,2.08970372056868,1,2.88124901636551
"35",0.250054704782087,4.99994529521791,0,5.25
"36",0.54814381361939,4.70185618638061,0,5.25
"37",1.5031250717584,2.52477081534983,1,4.02789588710823
"38",0.939705254277214,4.31029474572279,0,5.25
"39",1.7734406265663,3.4765593734337,0,5.25
"40",0.231445449579041,5.01855455042096,0,5.25
"41",0.978508668369614,4.27149133163039,0,5.25
"42",2.21615320496494,3.03384679503506,0,5.25
"43",2.00936500739772,3.24063499260228,0,5.25
"44",1.99455538677284,3.25544461322716,0,5.25
"45",0.393868463113904,4.8561315368861,0,5.25
